99047
84102768047 CBQ86
84122558306 KFL74
84121486017 DDU38
84122699466 HFX73
84122883912 DDK57
84102876782 MRQ77
84121624990 MRU23
84102738649 DRK18
84102876788 FFE48
84101761696 IFY51
84101761692 MFV32
84112099785 FDR19
84101488151 CDN55
84101985050 BBV38
84122141510 FFE55
84102759028 AFK96
84121835858 KFN46
84111617784 MRG30
84102979001 MRM53
84102912487 FRX40
84121655482 FRM60
84111617788 DFU18
84121180057 ABU54
84112198487 HFM91
84112117847 EFG15
84102579485 CBZ89
84111350497 DFQ76
84102138038 IFG54
84122395107 FRE63
84101288243 FDL13
84112581922 ARU24
84101218983 ABE89
84122343020 ARV41
84122615335 CFY66
84111469159 AFL49
84111917141 BDL73
84122835058 BRV48
84111070089 HFA78
84112675236 FDG42
84101448972 EDS10
84112320362 DRH90
84111699740 ADX22
84121566411 FFB21
84111753741 FRK96
84111797544 FRL83
84111797545 ARH68
84111448187 CDC96
84121898685 ARM39
84111698299 ABH65
84101726050 GDM32
84112296040 DDY77
84101353946 AFL17
84101618291 CRU40
84122363343 BRU29
84111675526 IFY59
84111158903 AFN65
84102676893 ADT13
84122995164 KFQ91
84122714704 DDR23
84122692551 EFZ18
84122419812 CRY85
84101796753 GDS40
84101167390 FFG84
84111230226 MFQ52
84111240231 HFK97
84101142427 BRT97
84122426292 CDE36
84122243306 ARG46
84111080435 DRP73
84111080434 BFE15
84112447945 DDX36
84121936905 IFQ41
84111415065 BRL33
84122035565 ABK29
84122442171 DRY66
84101935877 KFB31
84102014715 EFB16
84102925101 CBR81
84102747127 IFS34
84102490314 BFT37
84121241278 BBE17
84111182219 CDV10
84112521214 BDS88
84102547568 GDR80
84101072647 EDM99
84122414991 EDU32
84102547564 FDU85
84122888603 GFL95
84121685529 CBN35
84112990964 BRS37
84102131977 BDX34
84112267945 ARM46
84102013307 FDR97
84122096223 EFX99
84112099778 AAY90
84101888348 GDV84
84112246202 DRK99
84111255571 DFU89
84122466026 BFK45
84101888340 FFP44
84111852741 EFZ76
84121659686 BDE78
84101729616 GFE40
84121359584 DRA42
84122579048 BDZ61
84102075004 ABK65
84122346546 FDZ56
84111651228 AAH68
84102778008 CRZ11
84121857174 MFY15
84102648025 BBV57
84121222731 MFP19
84111755372 ABM40
84112314634 CRY24
84111241542 FRC60
84101720042 CBZ67
84102998842 GFV92
84121461251 IFQ46
84102630253 AFC59
84112453542 FFM75
84112216793 CBS61
84111378707 DDZ63
84101237946 DDB70
84112453547 ABQ14
84101626559 MRP84
84101132688 BFQ71
84122561039 ABC67
84112263860 GFQ51
84121957848 EDH14
84101563292 GFA42
84121988065 FFT83
84121988066 BRK64
84122960660 BBK85
84111729617 DFP68
84102296838 FFA24
84112550095 AFZ51
84102870125 DDB94
84111398598 ADE19
84111720972 CDH88
84122718488 AFH59
84122213067 ADH52
84112965674 EDL45
84112993431 MFY29
84112591438 BBP44
84122735807 ADC36
84101354308 AAR33
84121894047 BDE73
84122095755 BFR82
84112966325 MFC56
84101763227 GDG12
84102487402 AAA69
84112469555 EFV89
84102650012 BBK14
84101082001 DDT93
84111825399 ARQ15
84122182974 GDN68
84122844330 KFX24
84121935664 MFM94
84122833241 AAU77
84121630763 AAK99
84122161353 FDH30
84122138007 GFL25
84121280121 DRP40
84101118159 CRT14
84101656874 EFB43
84101414226 EDE53
84121344568 IFX62
84101414222 GDX71
84112253743 AAM14
84122739832 DRL28
84112913500 MRM15
84101716420 EDK54
84111034740 BRZ99
84122345091 DDT17
84121421543 ADZ16
84102130203 DRM20
84102521951 DRK79
84112179786 ABE34
84122490046 CFR61
84101391404 MRS14
84112763543 ABN57
84121512145 KFZ79
84102230664 ARZ63
84112682611 GFL65
84122382423 EFB61
84102553591 AAY30
84101788511 GDU65
84122382424 DFA19
84112732740 EDL78
84101575640 CBR36
84111847811 MRA92
84101250721 HFR42
84121171487 FDN69
84112864869 CFQ79
84122690965 KFL46
84111740001 ADZ60
84102753288 AAR69
84102313273 MFZ95
84102450847 CFL45
84102450846 HFP18
84122937820 BFX85
84111792254 CRR80
84101548890 GDM15
84102183051 CDA96
84112393619 IFH73
84112949390 CDQ41
84122086453 BFH56
84111896953 BRT47
84122086457 BDV26
84101454923 CRE92
84121065157 CRQ82
84121674048 IFV45
84112736912 BFP91
84112736917 BBZ13
84121631418 AAQ67
84112856103 FRT37
84101948571 CBY39
84112328554 BRX97
84122330270 FRP84
84101282111 EDL72
84111687950 IFA83
84112793572 BBG77
84101958040 DFC20
84101896976 MRV52
84122824728 BBE37
84102197187 IFZ46
84102481492 FDP72
84111216370 BDK23
84122350980 BFB66
84112851822 FRK94
84101130449 DRZ73
84111344514 EFS25
84111243788 BFB34
84101130445 MRX79
84101898115 CRQ65
84111530666 ARN94
84122053206 IFS56
84121029844 ARU60
84111022165 CFM74
84102461210 AFH64
84102233312 BDA30
84122737477 MFC14
84111531399 BDC16
84111690084 AFR60
84101388381 HFG31
84101719199 IFC24
84101783423 CFZ71
84121076497 CBE34
84102216314 CDU35
84101382128 ARK28
84111536623 FDK23
84102042106 CBK59
84122239966 BRZ24
84122693094 BFU79
84102724912 FRL50
84102926417 MFQ71
84111348176 FRL91
84101384982 CDV99
84121091053 CBS34
84122819908 HFZ10
84111333960 HFM20
84111145153 ADQ42
84111386673 HFS49
84102048831 DFE35
84121271463 BFB23
84111145155 DRG92
84121675396 DFB81
84101347395 AAG86
84101034931 AFT39
84121849211 GFU98
84102619410 IFR32
84101374684 AAP21
84122673427 ABE44
84112826437 EFR20
84101285465 CFL79
84101152689 MRN48
84112776987 DRY46
84112366504 ARL65
84112029863 BBX22
84102616343 BRR34
84102562661 CDC36
84101289598 KFU61
84101274369 GDE74
84122079370 KFA47
84122570560 CBE34
84121159758 FDX69
84121433931 BFK46
84122864360 DFH40
84102511567 EFA48
84101194322 FDS88
84111816224 AFQ30
84111816221 DRN52
84112947759 AFT34
84122945884 BDA56
84122945885 GFT29
84101277624 GDS51
84111017687 FRG35
84111385378 CBZ82
84101854201 FDT97
84101437961 BFK27
84121646081 ADT81
84112477777 DRT46
84111764268 EFH82
84112994981 DFG24
84112619753 CRP63
84111266809 EFC34
84122068956 EFT11
84112222251 ARE50
84122296292 CFZ77
84101461109 AFT40
84112774161 CRM68
84112898709 IFZ27
84101326995 EFP17
84111343631 GDT76
84121380016 FFB24
84121023758 DFG48
84101038122 MFK67
84102066515 DDY24
84102861027 MFL23
84102765001 DFQ48
84121816760 FFP37
84122254750 DRP15
84101812503 IFG50
84122574718 CRA14
84101998582 DFZ62
84111237772 FRQ79
84101994743 BRA65
84122899691 DDB75
84102994519 FFC65
84102445720 MRG60
84111265473 GDN53
84101622889 BDC47
84122395343 BBY59
84112355648 FRA93
84102538783 AAA25
84122244301 FRY43
84121865124 DFK42
84102331582 ADV65
84122993482 BDP29
84121047756 GDH24
84122078422 FRB20
84122414764 MRX56
84101334249 EDT38
84101814903 GFT35
84122668334 DFE50
84121589668 FRX64
84111895095 AFB69
84102588485 FDT94
84122413236 HFC63
84122413232 BDS51
84111050703 DDZ28
84101337538 MFV87
84122364530 ADT78
84112240484 AFR45
84121088963 KFL84
84112042617 AAT52
84101214453 BDV50
84121366552 ARR59
84122789921 BRT53
84101182113 KFZ52
84122893060 DFH69
84112277576 AFX75
84122821604 BDY66
84101749378 CFK28
84122788031 EDB50
84111052700 BDP89
84122399127 BFQ13
84122826377 DRA61
84102290747 CFV81
84121024118 FFN34
84111812210 ABT94
84111354920 CRK47
84102050148 GFS56
84121531951 GDZ85
84101993438 EFQ98
84101432872 FDX14
84121221711 FRX36
84122936939 AFA19
84122125007 ARM93
84102531200 GFN30
84111322309 DFQ59
84102220025 AAX35
84102531206 BFS57
84102386576 DFX16
84121037427 BFL13
84112940839 IFM34
84101826439 EFT67
84111617835 AAY21
84122350512 IFM46
84112940831 EDY61
84111435085 ABT25
84121382274 BFE78
84102598228 BDB76
84111759286 HFQ31
84111662385 GFP42
84112017134 GFR21
84101323127 BBA24
84111321587 ARR43
84102761804 MFY29
84111041584 MFZ33
84102790313 HFU75
84121384664 ABP25
84101650458 KFY55
84112755720 BBP99
84111341801 CBP24
84102724166 CFG27
84111447745 ABK82
84111948146 IFV22
84121399458 ADU22
84121587044 CFR78
84101795259 BDM78
84101921602 FFM59
84101957823 KFR17
84112358593 GFB80
84111748303 FRV62
84111542578 AAH72
84111126190 AAN93
84101818109 BRT45
84121727120 CDG53
84101957826 DFK83
84121313594 MFM80
84122958191 CFY94
84112273500 BFT61
84102890442 BRX76
84101992748 IFP76
84121220047 KFB94
84112649874 IFP80
84101571157 DFB28
84122895056 EFL58
84121919434 DFE26
84102017011 DDC37
84122023145 AAX91
84112235924 AAK74
84112325389 AFP12
84112426247 MFS21
84122572903 AFV38
84112123764 EFM43
84101361518 ADX69
84102416449 DRK93
84112182113 FFB73
84122316892 AAY76
84112578171 BBB97
84111314177 MRP30
84102010748 MFY27
84112375168 HFY14
84101218612 DFH27
84101218615 AAE88
84101820879 GDL42
84102859633 GFC43
84101146419 BRZ47
84112280781 HFT20
84121746197 CBC50
84112590332 DDQ12
84121950868 DDU24
84121382085 HFH98
84112471821 DFG24
84111157964 FDY26
84121398329 ABN69
84101398431 EDQ16
84112741427 EDU22
84121599358 FFY53
84112369195 KFP80
84122656724 BBC83
84102120525 BRQ74
84111437245 BFS95
84121390135 MRZ63
84122286282 BDZ91
84122193896 GFU50
84112595677 DRU62
84101062889 BFE21
84112629773 GFB67
84122978810 DFV63
84112043982 FRH97
84102528249 MFT96
84112727270 BFN74
84111551079 MFC93
84102887366 MRK90
84102762594 HFX81
84121698654 IFZ74
84102670307 DDY64
84112581670 KFG46
84122753563 DFM74
84101351269 FFT11
84121539869 GFU20
84111080180 MFR50
84111080187 DRY65
84101350796 IFM79
84102369033 FRL76
84101393775 EFG80
84102029554 FFX81
84102947477 ARN11
84111051426 IFH74
84112423396 DRP25
84121316220 MFZ37
84112450211 ADK90
84121316229 HFG98
84111173030 DRR39
84122595522 GDH10
84112330204 CDE81
84102913616 FFU22
84112282129 DRA49
84122276251 AFX60
84112279904 BDZ74
84112889156 AAC93
84122298828 GDE98
84112540635 DDN45
84101062228 HFK29
84111161644 GFT17
84102352624 KFG64
84122245850 BBG46
84101439383 EFG78
84111918451 BBN26
84112549914 ADR88
84112475799 DDY62
84112160885 AAP65
84111559209 DFP28
84112463210 CFZ17
84122064935 IFU11
84111557665 DRS84
84101886497 DFM76
84101631782 EFB90
84101862253 CDT43
84111311492 IFE87
84122231801 BBX80
84112017916 CRZ19
84102469868 ARG94
84112470456 GDX64
84121551693 FDB61
84102082005 FDN37
84101323948 DRL68
84102469866 KFH95
84111716975 BDX80
84111511643 IFE56
84101573761 BRL87
84121741872 GDH86
84112881107 BBG77
84101573764 DDR39
84111065598 BBZ25
84122663434 CDS90
84102186268 FRN33
84111017892 CDB87
84102965060 ADB79
84121377524 BBX29
84122817080 IFV73
84122675805 FFZ98
84121879501 KFS58
84112785125 EFT77
84121753557 GFB80
84102041048 DRC17
84122082967 MRZ13
84102464155 MRP82
84102068446 DFS18
84102013399 EDH24
84111899732 FDZ41
84112489534 IFM94
84102515422 KFT74
84121991047 CBA11
84102357399 AFY10
84101955523 ADM20
84111322877 AAH88
84112388331 FFM70
84122370101 BFA87
84121830637 GDY40
84101017729 BDP90
84122957603 FDT87
84102812194 MRV44
84101953594 EFH89
84102546108 FFR50
84121830638 HFM15
84102986557 FDY16
84102867409 DRH55
84112575069 ADN38
84102848694 CDZ46
84122984858 FDA27
84111160990 IFM94
84101485727 MRU91
84122467204 ADQ22
84101485720 ARV80
84102229141 CBS53
84111613811 CFM66
84101832216 KFQ75
84102932469 DRP39
84111613816 GDE75
84101339468 MFP71
84122129217 BFA18
84111833650 AAG21
84102252971 CDL18
84122121022 CBT58
84102427433 EFS55
84102735065 CFP23
84101252278 GFP54
84122136518 ADC74
84102779226 FFH58
84111414517 BRS61
84101286944 BDM22
84111562185 AFR22
84121061243 GFC58
84121490068 ADL20
84101570862 DDH18
84122462580 FFC20
84122854279 BDZ16
84101535261 MRX27
84112581920 MFP46
84112928999 FRE83
84122130071 EDP58
84111491595 HFV24
84122717662 BDK31
84111037382 GDT95
84121558726 FFT46
84122691586 CBZ72
84121990311 CRY94
84101315353 BBX26
84122541296 GDH85
84121788186 FRZ56
84102545453 DDK23
84112013119 BDG34
84102321401 CRS99
84102671491 DFH54
84122754344 BBU31
84122371274 ADB84
84121695776 KFE51
84102877376 MRH36
84112885179 ABC91
84111186503 AFL96
84122146149 DDM75
84112465082 EDU91
84121521597 AAC53
84112432803 BRH90
84101676974 IFZ68
84102084408 GDB15
84102751519 DRG36
84122591990 MRM30
84121926832 ABV71
84101045021 AAP11
84102057439 IFK82
84122497971 KFH20
84121697734 ABZ71
84102648614 FDL51
84112246018 AAX81
84122854491 CFM83
84112196073 ARQ22
84111622195 ABH16
84111622197 FDE60
84122010585 DRH38
84121060114 DDU22
84121559238 CBS88
84112157194 CDV70
84121034533 BDX96
84101315979 DRT79
84111497911 HFH27
84121692010 BFK12
84111078925 KFG72
84122864836 EFV27
84112350693 KFK46
84111241147 BBP74
84111576009 ARU81
84121438534 CDZ85
84101140586 BDN16
84101742626 MFP32
84101636256 AFA47
84102933001 MFQ69
84121745407 IFE66
84102320756 FFY32
84111982059 EDY15
84101937805 BFN93
84111842604 ARC83
84121831542 FFR53
84101880425 EDQ60
84112137450 CFZ44
84102785233 DRH36
84102661606 ARQ20
84101595797 CFC78
84111698319 DDS26
84111848461 AAY25
84111782634 EDS50
84121835956 FFL31
84102246970 DRH94
84112934716 GDM41
84121697193 FFQ56
84102912369 AAA90
84111077094 BDU83
84111590125 EFN47
84122087256 DRQ40
84121527996 AFC92
84102879194 ABC29
84102873137 BFL23
84101670538 EDR85
84122162932 FFX30
84101444248 AFU32
84121527998 BFC62
84112039201 BDA24
84122927970 FFT55
84112565210 BFP89
84112058628 FRS80
84112437374 BDY59
84122810344 BDX77
84111543953 CFC43
84111564747 DDR55
84111959836 AAS58
84112258803 HFG21
84111564740 HFS43
84121284628 CRS59
84102899818 EFK65
84111190539 CRN62
84122453815 ART74
84102624521 MFZ50
84122453816 EFL47
84112521530 FRY21
84101141676 AFM20
84121930477 EFT15
84111021886 BBT69
84101141672 EFM22
84122524473 KFP86
84112296369 DRB53
84121058177 ADN38
84112055394 DDL93
84111728847 ARY66
84122283157 BFL45
84122514936 FDR73
84112125331 DDU69
84122218046 CBY85
84102647365 ABK51
84102647363 ARC37
84121848602 CBK81
84102525461 ADR32
84122718346 HFR50
84121972858 GDL87
84112575395 MRY53
84102162764 CBH40
84101976271 EFC61
84111717645 DRL73
84111244319 BDS80
84122843333 ADR14
84111230388 MRZ47
84101723271 BFH13
84111754701 ABS64
84111466466 IFG69
84121174706 CFU53
84111474092 BFN21
84101087486 HFH46
84122049963 ABS62
84121272850 FRG16
84122621175 FDC56
84112777105 HFG53
84111718375 EDT62
84122921741 CRE77
84111419050 HFH54
84122034398 DRY79
84112988538 CFA11
84111917489 HFE71
84112414247 AFZ83
84122492748 EDK97
84111567211 EDB74
84101490611 ADP17
84101599798 HFV56
84121159827 GDQ50
84102948423 HFX46
84102465635 EDH57
84122447314 BFY23
84122691914 CBZ70
84112487721 DFV72
84111140562 FFS74
84111140563 EDZ77
84111277026 ARN80
84111277025 AAG49
84121972275 AAB26
84112429094 IFX24
84102284303 CRR90
84101684285 HFL13
84112672806 KFK24
84121142496 FFY46
84111726441 FRN12
84101935106 AFR33
84112213344 CFR46
84111332791 MRE86
84121645263 MFP78
84102884840 CRM78
84101460522 AFN73
84102195487 FFR92
84101367053 GFH62
84111812580 DRY99
84111228201 HFB41
84121619057 MRS70
84112187628 BDS24
84122940252 MFP96
84121241751 DFL15
84102880597 BFA90
84112260102 ADN49
84112187625 EFZ26
84122520888 FRN78
84102220597 ADR68
84101256218 MFX64
84112850455 ABL84
84112894652 FFE99
84121988381 EDV25
84122527353 ARU40
84102750442 CRA91
84102794641 EFE46
84121170209 HFK71
84121988386 KFU82
84112352316 HFS58
84112026894 HFY78
84102829374 EFX74
84102346543 FRZ46
84111822559 DDY31
84101712390 GFS17
84121264765 FDL67
84102434004 KFZ86
84111823609 BBZ55
84102434002 FRR93
84101031966 MFX82
84102434000 KFL91
84112773174 BDM49
84111996036 MRM53
84102561033 BFZ55
84102266416 MRL99
84111751623 AAS85
84102141920 GDH14
84111194941 MRX33
84112430429 CFY34
84102793342 AFS63
84102793341 CDQ72
84102485501 ADX33
84121835164 BRK62
84102755576 BDA37
84121540144 ARH26
84102055087 BBH52
84112472908 BBT47
84121753010 ABA18
84102568312 MFT54
84121662795 FDC11
84101137288 MFK60
84121637307 AAS56
84111379593 HFG58
84101041042 EDB10
84122963285 MRB26
84101536635 MFK89
84111767019 ABH77
84122736267 EDT53
84111324545 CBG86
84101231088 BDU97
84121545467 DRM35
84102226336 AAH65
84102777105 CDB97
84112668177 ABL10
84102233298 ADG27
84122228701 BFB94
84112234231 CRY91
84122882932 DRB94
84112843351 CFY85
84101782633 GFY15
84121555414 BDT86
84102725963 IFB11
84101179918 ADS48
84102537503 KFZ60
84111912196 BBM32
84121538775 DDE27
84102084510 BRB55
84111997340 BBE88
84121993337 MFH98
84102232747 BDK39
84101467600 MFL51
84122813485 FRQ43
84122420732 FFA15
84102561269 BDB57
84111597469 CRB70
84102571009 DFX42
84111522912 CBE10
84122310318 CDC32
84101346647 ABU27
84121572937 ABP55
84102069730 GFP47
84101461601 KFL17
84101967478 BBH27
84101461603 AAX45
84111680519 AAL31
84101496519 CBE56
84112990660 BDT94
84121411568 DRE62
84111615299 GDL59
84102892359 EDN62
84112633920 DFG12
84111615294 IFL41
84122969060 CRK27
84121252454 CBQ68
84121252450 MRR38
84102887162 FDS16
84121550711 ADR44
84112035260 BDX83
84112670921 CDB92
84121434776 DRS20
84102095405 BDB72
84102369580 AFY71
84112262521 EDS56
84122932446 IFH20
84122884573 DFV21
84111990695 IFL11
84122966569 BBK80
84102075791 EDB82
84122421466 EFA73
84102587096 ARR30
84111629775 GDE32
84122830888 CDM99
84121344186 HFQ14
84112181082 FFA79
84122830886 CDA93
84122266459 BDP84
84112268718 EFN41
84122816055 MFP15
84112762510 BRR48
84112663492 AFB40
84102154617 BBU44
84111018497 CBR15
84102143501 EFC34
84121663772 HFQ72
84112826579 CRB68
84101163479 ADY27
84101367806 MFT71
84112516964 ADU13
84101335417 DRS94
84111854588 FDP90
84112539309 GDT58
84121389871 HFX81
84112170326 EDV47
84101125819 BDC13
84101125815 HFG51
84111150728 DFL10
84121864973 ART84
84122030371 MRA16
84102613728 DRQ76
84111150722 GFC34
84102938554 DFK37
84121864974 GDX80
84121579024 CDU77
84112888893 CRB37
84121015050 ABQ46
84122589813 EDT94
84122380701 MRZ19
84111540293 KFT36
84101566060 EDA98
84111095654 CFZ37
84102611383 BDH36
84121080813 ABZ22
84121281829 AAQ37
84101991715 DRL10
84112030374 ADE43
84122091386 MRA98
84102366495 BRH66
84112654210 CFN82
84122044400 ARZ93
84112242381 EFE87
84121293928 MRU81
84112398838 AFC60
84112711616 CDG36
84122846554 FRL86
84101487412 EDN48
84102655228 AFN30
84101358225 ARG63
84121935971 AAH99
84121249944 FFH85
84112945896 BRV35
84122369126 MRK29
84112996621 IFU73
84101699912 MFM47
84122975045 BDZ68
84112415191 ADH51
84102319754 AAZ46
84112238313 IFB19
84112662369 EDP38
84111686111 BDN60
84112656373 BFC66
84121125011 AAQ61
84122422630 EFM92
84111355555 IFH51
84101513445 MRX93
84102743807 AFX29
84121063310 GFQ40
84122256899 GFR99
84121251533 FRN34
84112088619 EFX48
84102460077 GDT34
84112177673 FDH87
84121251539 CBB52
84111153824 BDP50
84122735778 BRV53
84111017345 CBU87
84111017340 CFU59
84101065491 FRU69
84101117863 KFX90
84122536495 KFN47
84102939682 DRE18
84112042794 EDA99
84101212769 CFX30
84111151091 BFA67
84112175294 EDE46
84122991922 DFH92
84102696732 KFZ12
84111041926 CBH31
84102484995 DDN95
84122390766 EDV91
84121730758 DDY39
84122884161 EDE80
84122610846 DRZ84
84122295033 ARS92
84112373402 BDT30
84121818037 BBT83
84121818036 FRL15
84121818039 ABR46
84101920052 CBR40
84101241646 ADY99
84122932020 CBU91
84112474154 MRV40
84122799338 KFN45
84121684906 EDH12
84102585654 BBM32
84101068177 ADX33
84101986812 ARC67
84121470428 EDS47
84101430588 CDE16
84122577957 DRE93
84122253111 FRQ79
84121097718 BBE32
84102526940 DFG87
84112231694 IFP30
84122744802 EFB24
84122744800 CDG97
84121839265 MRK67
84101947264 GFG81
84112098048 ARP58
84121839266 EDY21
84111687245 MRR51
84111914877 CFV94
84111351457 AFT10
84111126878 FDB89
84122854158 GDC29
84111022688 FFB92
84122995333 AAU14
84112635788 DRB99
84121229097 IFE96
84101317629 GFY66
84111090773 GDE28
84102330232 DRM41
84101317623 AFN49
84122440522 CBB53
84111537830 BDP34
84121341460 HFR49
84122537726 BRM71
84121384580 KFP31
84111776937 GFZ21
84111935371 EDG32
84111661723 MRY11
84111776932 CBB40
84112855502 ARH11
84101267801 CRP95
84102541752 MRH17
84101757834 BFA87
84112125612 AAG62
84101856321 BBR60
84102255726 BRS62
84121723216 MRM62
84102858847 BFA70
84102926637 MFY73
84121655223 EDQ73
84101756129 ABK24
84122912684 FRV77
84111873524 MFT63
84111191698 MFM80
84102584523 AAS31
84121338073 DDX86
84102921948 HFZ16
84111132468 DFT76
84102921944 IFT42
84112683431 DFQ14
84112818421 MFX64
84111981297 BFH68
84111633814 CBN54
84111428047 ARR71
84102394882 KFT13
84112054672 DDZ89
84121562343 FRH17
84102854280 ABX37
84121488826 BFH49
84112492437 KFX83
84121786759 FDR48
84102673228 GDT73
84101769752 ADM48
84102996257 EFP36
84112249658 CRN45
84122992648 GDR74
84111043530 CBV65
84122981603 ADT43
84111043535 CFN99
84102361774 ABB69
84111596313 DRH21
84122849857 BDR27
84122938824 HFK54
84102010461 CDH45
84112363803 ADX37
84121797410 CFM30
84122621826 KFX81
84102172096 CBK66
84101162227 IFC48
84121750366 DFZ47
84111469584 FFV19
84111970958 DFA90
84111264388 FDH84
84101221905 ADY34
84102490163 MRS54
84101180658 FRV12
84112543086 EDK67
84121988649 MRX17
84112484591 GDA66
84121612561 BDN78
84122891546 DRQ30
84122593618 DFE62
84121276335 FFG10
84111977454 IFP16
84102546807 AFY65
84101227531 FRB22
84112061249 DFY99
84101227535 BFK31
84111860603 CFE78
84122095545 DRC91
84112372964 CDS29
84112372965 CDM60
84111988374 GFV22
84101355159 KFA50
84112783267 DFB34
84101572725 BFS45
84122867182 ARX61
84111476440 DDT57
84122191514 ARG70
84101789197 GFL63
84101126539 FFA66
84112010145 EDL89
84122880930 CBH36
84111354245 BFB73
84101320963 DFB87
84121370130 FDH95
84102967519 DFM93
84111378355 ABK86
84101341359 BRM99
84111398086 AAQ41
84121325488 MRA68
84111491829 EDY45
84121185512 ABQ65
84101260582 EDA20
84112011435 BFQ82
84111269651 BRN54
84112011430 FDB48
84122664665 DFP64
84101213604 CBT76
84111692699 EFT76
84111182745 FRE89
84111979091 BBL63
84101528882 EDP67
84111866029 CFR42
84101528887 ABR56
84122219731 AAU13
84121536173 ABH46
84101181529 HFX51
84122083599 EFG62
84111782392 FDN92
84102573648 DRX62
84101095866 MFB62
84112759275 FFB97
84121926562 BBL84
84111728735 BDT16
84111277593 DFZ87
84122428042 EDY13
84112019917 EFH82
84121552687 FFV41
84112263929 CBT54
84111084672 DRG71
84111945701 ARG91
84111084670 DRK26
84101431623 GFM34
84122918652 DFA18
84121476970 EDA45
84101746979 BRB27
84122748033 MFG95
84122275001 AAA71
84122697588 FDS89
84112890565 IFC48
84112882830 MFL39
84121446395 EDZ83
84122416249 EDY64
84121285233 IFE54
84121236779 DRL36
84112292445 GDM81
84111065257 MRE52
84101414612 DFA54
84101884916 BFU94
84102771157 AFY17
84111459722 BRQ26
84102833142 HFM16
84102251585 MRY97
84101414619 CFX80
84111459729 AAG31
84101534062 FRP67
84102946966 FFL57
84122041518 DRS33
84112362787 AAX54
84122158766 MFP73
84122158768 AAS12
84112249277 CBL39
84102924285 ABM42
84122426470 DRC85
84112012166 AFS84
84111648557 KFV75
84122852750 KFL73
84111791578 CRG40
84111782536 DRT40
84122166695 BRX48
84101576728 EFN96
84122166699 AAR45
84102676263 DFC35
84112567922 ABE25
84102676260 FDY43
84112833273 BBA52
84122041516 FRC52
84121756977 MRU94
84122233538 ADK46
84112750318 DFN90
84111711157 MFN83
84112659148 DRC91
84112394739 EFM77
84102849682 HFZ68
84101482342 BFV46
84122041335 BBC37
84121415817 FDG22
84122216852 IFP39
84122938970 FFZ93
84121847861 CFK92
84112479692 ADS71
84101155664 DDN24
84102658151 DRL75
84102875656 IFG98
84122274352 BBH15
84122813513 DDP26
84111025090 CRR15
84111025091 BRS42
84101045967 BRH23
84112588010 FDL51
84121373435 FDP76
84101940732 ARY77
84111325927 FRU73
84112157014 FFZ18
84121936993 MFZ66
84121454335 CDT18
84101949854 FFK63
84101949850 DRY94
84122622804 HFR75
84112787585 IFT60
84102676481 BDE75
84122691424 CRL94
84102517796 BBU53
84102627351 MFS16
84112446410 GDR77
84102627352 FDT76
84112064366 BRN95
84122181020 DRV22
84112064361 AAE76
84122497331 KFX27
84122358336 CBM53
84101529912 GDL78
84112266402 DRU74
84122938353 DFQ17
84102261467 CDY58
84102261466 BRQ53
84122517743 GDK51
84121166517 ARZ94
84101640041 BBS24
84121335944 MFR81
84121494532 BFN27
84111074216 CRR80
84111074214 CFB72
84111271330 AFU68
84112041400 ADC45
84122075707 MRC53
84112335298 HFN67
84112041405 AFP74
84121231492 GDZ87
84101064507 GDP44
